%time;field.orientation.x;field.orientation.y;field.orientation.z;field.orientation.w;field.angular_velocity.x;field.angular_velocity.y;field.angular_velocity.z;field.linear_acceleration.x;field.linear_acceleration.y;field.linear_acceleration.z
1441927315301380000;-0.0029434103;0.0211758063;0.6062915542;0.7949550131;0.0012423402;0.0694203242;-0.0175708605;0.2064768527;0.1846055686;8.6233346343
1441927315321370000;-0.0033825037;0.0221170137;0.6064605761;0.7947986952;0.0422551949;0.1080261853;0.0489820776;0.1910126407;0.1091410603;8.5708480358
1441927315341450000;-0.0044456016;0.0229430228;0.6065662005;0.7946894354;-0.0369629862;0.1156522635;-0.0216705952;0.2031027429;0.1009458797;8.4768745065
1441927315361090000;-0.0055367878;0.0235171299;0.6066932604;0.7945687991;-0.0817810076;0.1254804431;0.0338175121;0.2469443567;0.2259427991;8.5734760165
1441927315381300000;-0.0068331748;0.0239361425;0.6069581185;0.7943438872;-0.0591062134;0.1411973544;0.0428630864;0.1520220798;0.3093273558;8.6356030226
1441927315401120000;-0.0085814232;0.023986121;0.6071683244;0.7941647506;-0.1610039491;0.0872270471;0.0069750248;0.1687351704;0.2769637354;8.7260536909
1441927315421350000;-0.0103136523;0.0245769259;0.6075765682;0.7938137798;-0.1110858827;0.2014380911;0.0613105743;0.2178332385;0.3068732254;8.7256015778
1441927315441120000;-0.0119231865;0.025479858;0.6079463157;0.7934796101;-0.0440342864;0.1999452728;0.0841430317;0.1373153051;0.3154612213;8.7297196627
1441927315461250000;-0.0137607066;0.0266030379;0.6083515326;0.7931023478;-0.0743910269;0.1906082801;0.0305761704;0.1899602838;0.3651486173;8.8012505055
1441927315481120000;-0.0148444974;0.0280534576;0.6090423994;0.792502366;0.0254457508;0.2139753546;0.07759327;0.1300953859;0.2254518963;8.720227623
1441927315501560000;-0.0161977394;0.0291823059;0.6092406669;0.7922826743;-0.058549334;0.2562302;0.0410590777;0.1676484596;0.288451805;8.7197392941
1441927315521390000;-0.01844648;0.0308681459;0.6098662742;0.7916880778;-0.0815304874;0.2346851604;0.0515796833;0.3265258364;0.2865310725;8.791038239
1441927315541650000;-0.0200211566;0.0324454584;0.6106527893;0.7909801619;-0.0411640604;0.2559599224;0.1523061649;0.188505939;0.4042414002;8.7381550193
1441927315561090000;-0.0219748348;0.0337048991;0.6111366233;0.7905018116;-0.0597018627;0.1951100209;0.0063398479;0.1616604611;0.3583950311;8.8192655206
1441927315581080000;-0.0230081379;0.0349046871;0.611846206;0.7898711975;-0.0360955738;0.1942250192;0.1447951519;0.1737583395;0.3667668641;8.7941405296
1441927315601100000;-0.02364409;0.0354617748;0.6122342716;0.7895268306;-0.0410390707;0.1073205225;0.0547550327;0.1603768088;0.366668658;8.8024748325
1441927315621260000;-0.0244064608;0.0353140197;0.6128057857;0.7890667359;-0.0717141422;-0.0113182723;-0.0169090036;0.1308102643;0.2774618849;8.807535696
1441927315641140000;-0.0248495192;0.0345523726;0.6136061773;0.7884643899;-0.1966099798;0.0055951074;0.1446781226;0.1692730404;0.2964370564;8.8872331977
1441927315661340000;-0.026017599;0.0323388861;0.6143137539;0.7879694745;-0.2290764599;-0.1268682912;0.0549620976;0.1654633921;0.3556320079;8.8661217332
1441927315681120000;-0.0271067971;0.0295629483;0.6149849576;0.7875180986;-0.2809300702;-0.1220430844;0.0780230793;0.2721120436;0.4945765212;8.9092669964
1441927315701260000;-0.0276410617;0.0273375745;0.6156558009;0.7870556292;-0.2882248012;-0.1821895785;0.1184177982;0.146374453;0.4739843443;8.8453432202
1441927315721340000;-0.0285525449;0.0229757585;0.6162448999;0.7867013982;-0.3086133964;-0.2289787718;0.0534082055;0.0776648361;0.323326508;8.8394932032
1441927315741550000;-0.0291645943;0.0198025745;0.6164224361;0.7866261277;-0.2763033271;-0.1984710967;0.0035545229;-0.001775884;0.4847239301;8.9219997644
1441927315761080000;-0.0298781624;0.016616475;0.617045806;0.7861842414;-0.2555363134;-0.2206109034;0.0723281174;0.0070060368;0.4563189648;8.7820981979
1441927315781700000;-0.0303818302;0.0135912012;0.61718462;0.7861140938;-0.2758166511;-0.1336654273;0.0073142944;0.0448849533;0.4160330325;8.7324743986
1441927315801310000;-0.031236776;0.0111825187;0.6170943226;0.7861894251;-0.2429981178;-0.1449784772;-0.0281528686;-0.005345202;0.3674494512;8.6928356409
1441927315821420000;-0.032068496;0.0090856357;0.6171989802;0.7861008088;-0.198915029;-0.1210431007;-0.0045700754;0.1046721168;0.4430630393;8.7051641941
1441927315841400000;-0.0324069216;0.0080862343;0.6172618276;0.7860484975;-0.1922221557;-0.1088664542;-0.004701633;0.0960951006;0.5105240971;8.7039906859
1441927315861210000;-0.0330380908;0.0064937094;0.6166202442;0.7865403936;-0.0585780129;-0.018324404;-0.0157458784;0.0446887692;0.4875574134;8.7087939501
1441927315881130000;-0.0337438247;0.0060961257;0.6163098045;0.7867568979;-0.0353292784;0.011451604;-0.0266765058;-0.0732397431;0.3321289144;8.684310329
1441927315901270000;-0.0342817507;0.0066115501;0.6158450785;0.7870933161;-0.0332778704;0.0885450872;-0.0837240665;0.0776801603;0.4927479163;8.7490185857
1441927315941400000;-0.0343606754;0.009154738;0.614797225;0.787883181;0.1174351583;0.1407270568;-0.0593074277;0.087198942;0.3996688291;8.6199443698
1441927315961170000;-0.0340685001;0.0109105839;0.6140605482;0.788447804;0.1224056738;0.1382458979;-0.0421879875;0.0346919904;0.3347742364;8.6914746285
1441927315981280000;-0.0335528594;0.0129817071;0.6132795555;0.7890461759;0.129037619;0.1084984137;-0.1691040367;0.1285614541;0.3435344398;8.6858699441
1441927316001060000;-0.0331413468;0.0155470171;0.612705799;0.7894628207;0.1920269959;0.1993819643;-0.0113361477;0.0423670848;0.2705276214;8.7096812367
1441927316021320000;-0.0324638913;0.0177661738;0.6120094645;0.7899840975;0.2035595652;0.1677678955;-0.062559189;0.0839456823;0.2649073664;8.6964280129
1441927316041440000;-0.031740301;0.02018088;0.6113699075;0.7904505814;0.1898537233;0.1210399049;-0.1052082197;0.0255976991;0.2787249286;8.6131398916
1441927316061370000;-0.0307368919;0.0226401961;0.6108487515;0.7908264461;0.2469928427;0.1418084167;0.0296884182;0.1044346424;0.1949681561;8.5607724547
1441927316081160000;-0.0289985152;0.0248479112;0.6103184325;0.7912351599;0.2258330793;0.0438927186;-0.1483993076;0.0565888846;0.1657710437;8.5220110536
1441927316101410000;-0.0272707536;0.0265609879;0.6095474094;0.7918350684;0.2511481397;-0.010260189;-0.1232763527;0.0060589703;0.0993796019;8.5433339715
1441927316121310000;-0.0254075747;0.0280974741;0.6087895024;0.7924268603;0.2725603874;0.0349833379;-0.0212397581;-0.1241114946;0.2243223254;8.4740666151
1441927316141380000;-0.0236760818;0.0288446755;0.608809379;0.7924383685;0.13516879;-0.0523620535;-0.0019075405;-0.0098626297;0.0617817559;8.5554131031
1441927316161090000;-0.0206347393;0.0294974281;0.6083428389;0.7928575532;0.4283749841;-0.2417706335;-0.0329909335;-0.4993784346;-0.3225434877;8.7147187352
1441927316181290000;-0.0157576815;0.0304882505;0.6091253166;0.7923310613;0.5921549956;-0.3132206318;0.260824053;-2.1405304462;-1.9103467315;9.0426923633
1441927316201340000;-0.0129493819;0.0314869763;0.6117866779;0.7902897852;0.508010857;-0.2804508343;0.5160050341;-3.6743048906;-3.6304726958;8.9531675339
1441927316221380000;-0.0138368898;0.0309508573;0.6166336417;0.7865198897;-0.1412728218;-0.1960870682;0.3442564118;-4.5779339254;-2.9698877752;8.8505022168
1441927316241420000;-0.0165809025;0.0298179656;0.6178576779;0.7855493953;-0.4252972354;-0.1986355136;0.1785446431;-6.1990893126;2.1978683531;9.1386951447
1441927316261240000;-0.0172785589;0.0349855368;0.6169907733;0.7860024487;0.1312105504;0.0389969796;0.0238553277;-8.0490253449;9.4574670434;8.6373051643
1441927316281180000;-0.012852499;0.0447197192;0.6179989923;0.7848007425;0.7203711543;0.2749767567;0.148760915;-4.7315586448;6.2435319185;8.2407131434
1441927316301390000;-0.008411367;0.0520581284;0.6170576706;0.7851490504;0.6257327296;0.1258933828;-0.22688849;-1.2372558296;0.6620480821;8.339579308
1441927316321260000;-0.006843866;0.0524369941;0.6147396159;0.7869553531;0.1342813415;-0.1839564194;-0.2929365657;-0.416202648;-1.5714403182;8.6470454574
1441927316341120000;-0.0079925715;0.0447038902;0.6172136196;0.7854839456;-0.5488184075;-0.4670077307;0.4564193351;-1.3291409642;-0.9012071773;9.2873936415
1441927316361120000;-0.0103338761;0.0384048759;0.620608381;0.7831114314;-0.5081820983;-0.3668300974;0.2675352189;-1.6713408232;0.2681260623;9.27000072
1441927316381240000;-0.0113654208;0.0346348346;0.6217009721;0.7824060051;-0.226971331;-0.1705640482;0.168626482;-1.3981375784;1.5982544541;8.8810852766
1441927316401060000;-0.0112145946;0.0359055728;0.6243034591;0.7802757292;0.1061204688;0.1312907614;0.440189965;-2.0632941574;2.5039507091;8.4051853657
1441927316421240000;-0.0103872547;0.0384820283;0.6260577415;0.7787573067;0.2371498826;0.0862645474;0.1672635095;-2.0296099752;2.0628515363;8.2747501373
1441927316441150000;-0.0101079649;0.038918486;0.6255982309;0.7791084866;-0.107476617;-0.1526093658;-0.0443387481;-1.7542475104;0.9538908452;8.8385247231
1441927316461370000;-0.0115899463;0.0354193001;0.6281175991;0.777225468;-0.4626854535;-0.2008313564;0.4730415215;-1.6805370033;1.0072233304;8.8711382031
1441927316481070000;-0.0130353526;0.0319371061;0.6307539401;0.7752158202;-0.2991955934;-0.1833871022;0.194182392;-0.6374883786;0.9088187709;8.7424337387
1441927316501290000;-0.0132453656;0.030540109;0.6307794089;0.7752478309;-0.0449370439;-0.0400967445;-0.0402191583;-0.5195291586;1.5363056064;8.5383116603
1441927316521120000;-0.0132419032;0.0312729741;0.6321203799;0.7741256218;0.0650371231;0.16209215;0.4188838775;-0.8940875635;2.2089879125;8.3871428967
1441927316541510000;-0.0133888561;0.0320248087;0.6344151777;0.7722127508;-0.0785720816;0.0248974309;0.0833672279;-0.9243197829;1.5809152722;8.2575196028
1441927316561330000;-0.0141300455;0.0295879037;0.632855109;0.7735756645;-0.2855041492;-0.194789676;-0.2612721964;-1.1255312368;0.4278508045;8.6040152669
1441927316581210000;-0.0149877008;0.0266289189;0.6338662746;0.772838803;-0.289332077;-0.2952259854;0.2958479999;-1.0627752006;0.3913878642;8.6856123447
1441927316601080000;-0.0153111791;0.0212485673;0.6365928334;0.770755234;-0.1948233982;-0.283748893;0.2135906277;-0.1412746631;0.4053207181;8.4797227025
1441927316621330000;-0.0147631344;0.0182273238;0.6361288243;0.7712262531;-0.1586031094;-0.2669706287;-0.1625339684;0.2535017133;0.1747207776;8.6915861964
1441927316641120000;-0.013551929;0.0131986931;0.6360958209;0.7713781474;-0.2330628791;-0.2357313832;0.2340675567;0.1355296243;0.4606820904;8.4574967265
1441927316661330000;-0.0138925488;0.0104053877;0.6380398541;0.7698076835;-0.2842668445;-0.235358291;0.295536177;-0.048349315;0.5349959262;8.2430578232
1441927316681160000;-0.013729316;0.0046795461;0.6382361288;0.7697040026;-0.2675251155;-0.3444216943;-0.1394128534;0.1834929191;0.4027141675;8.68403579
1441927316701350000;-0.0132058783;0.0004721063;0.6378793265;0.7700229521;-0.1646766646;-0.235214164;0.0575542438;0.2191250868;0.4797308981;8.3219346285
1441927316721330000;-0.0118679971;-0.0027556555;0.6401286623;0.768171109;-0.1460441078;-0.3573499431;0.3616678593;0.3623326942;0.6396560684;8.2036445379
1441927316741340000;-0.0102813177;-0.0056038849;0.640783518;0.767632317;-0.0196019183;-0.2326711448;-0.063825726;0.6594988123;0.2506747648;8.5439747572
1441927316761140000;-0.0089253831;-0.0077320156;0.6412161389;0.7672694551;0.0264998508;-0.1778554337;0.1555492959;0.4415103607;0.1711069025;8.3980280757
1441927316781260000;-0.0083058266;-0.0088749076;0.6434356104;0.7654037265;-0.0145479668;-0.0427820181;0.361958277;0.1971243277;0.0531213467;8.2686448574
1441927316801290000;-0.0079965993;-0.0089925197;0.6451826297;0.7639336119;0.0678063404;0.0360055132;0.0885231494;0.0168475262;-0.6248404548;8.5547588825
1441927316821310000;-0.008385051;-0.0096131844;0.6455004625;0.7636533444;0.0163050351;-8.9939682668e-05;0.1225198818;-0.1228803497;-0.8534040973;8.7805485129
1441927316841170000;-0.0098220513;-0.0087096553;0.6473438815;0.7620850138;0.0026878627;0.1560498204;0.3376922524;-0.1940914385;-0.6976557165;8.6229380131
1441927316861320000;-0.0104318853;-0.0072553416;0.6493220052;0.7604074364;0.0737866724;0.1769067325;0.1667537638;0.5079662845;-0.6278814122;8.4525596976
1441927316881390000;-0.0106745287;-0.0067986324;0.6499308986;0.759887926;0.0374537569;0.0560257017;0.070866999;0.8114695072;0.0748214135;8.7830865383
1441927316901420000;-0.0104124521;-0.0070712626;0.6521865642;0.7579539983;-0.027052721;-0.0518226468;0.4043520728;0.4288497321;0.5422570445;8.7619581342
1441927316921110000;-0.0089494442;-0.0076480896;0.6546835025;0.7558114353;0.1120177644;-0.1573178346;0.2501537819;0.2209635306;0.3759773187;8.8260051608
1441927316941390000;-0.0068690733;-0.0091786286;0.6556468467;0.7549806494;0.0554160251;-0.2383277821;0.0515350088;0.1234279491;-0.1468880637;8.9438589096
1441927316961180000;-0.0045182165;-0.0087371422;0.6566941413;0.7540928675;0.3267400025;-0.0493926622;0.1654298898;-0.1338993208;-0.2529236846;8.5534323335
1441927316981310000;-0.0027146521;-0.0060194174;0.6576777919;0.7532704158;0.4226610056;0.1098856293;0.1447886271;0.011369475;-0.3025443442;8.3530807853
1441927317001160000;-0.0010517269;-0.0033986815;0.6579262093;0.7530739976;0.39108497;0.1572993589;-0.0151255128;0.19933015;-0.9454466537;8.3652241707
1441927317021380000;-0.0009139964;0.0007429623;0.6571387795;0.7537686894;0.2960951413;0.2521277335;-0.1309315842;0.2567851011;-0.7760639802;8.4200969219
1441927317041130000;-0.0011626707;0.0034320071;0.6571049653;0.7537903781;0.1691797204;0.2730129916;-0.0551057252;0.5620232314;-0.4609974086;8.4146067262
1441927317061250000;-0.0017460383;0.005506133;0.6573490657;0.7535640913;0.1019725622;0.2188968596;0.1485059007;0.9617325112;0.1255701747;8.3607205629
1441927317081620000;-0.0027553644;0.0060624718;0.6576019038;0.7533361736;-0.0219915207;0.154443385;-0.0457947856;1.3024779707;0.3052234359;8.3844272971
1441927317101360000;-0.0031931214;0.0060643812;0.6582396987;0.7527772089;0.0032095322;0.1053464377;0.1436373925;1.4259987593;0.0075583692;8.6359996438
1441927317121330000;-0.0031704354;0.0063186536;0.6590648333;0.7520529027;0.0830079841;0.090432045;0.0495083931;1.0283294648;-0.4126533188;8.805957973
1441927317141410000;-0.002736688;0.0081383893;0.6591908509;0.7519266581;0.2706926793;0.1511902172;-0.0161620681;-0.0398542453;-0.8834931329;8.6520963907
1441927317161330000;-0.0034346199;0.0106416851;0.6598087242;0.7513503879;0.1920241663;0.2277564641;0.1457328509;-0.6745887458;-1.193015039;8.5961132169
1441927317181390000;-0.0049754922;0.013131257;0.6609627827;0.7502872879;0.0843886917;0.3109082756;0.1416791702;-0.5605695255;-1.1172984988;8.401873374
1441927317201340000;-0.0067270781;0.0148676354;0.6609523712;0.7502504001;0.0596012701;0.2348875606;0.026768029;-0.1719111521;-0.2378929302;8.6573733807
1441927317221360000;-0.008063042;0.0159637324;0.6616191422;0.7496267453;0.0060942868;0.187571877;0.172790584;0.3379530109;0.2356649477;8.7849545717
1441927317241520000;-0.0077215114;0.0165607972;0.6621151208;0.7491793411;0.1360094584;0.0956737036;0.1488528273;0.5933758035;0.1978574965;8.8073569536
1441927317261350000;-0.0047782021;0.0181719202;0.6612792309;0.7499044798;0.2613913063;-0.0186051616;-0.2075510611;0.6839362875;-0.7050515488;8.9991680026
1441927317281370000;-0.0031457287;0.0193018288;0.6608603129;0.7502540841;0.2231982975;0.03155462;0.0129250291;0.6018675283;-0.8801534683;8.8684816003
1441927317301290000;-0.0027641417;0.0192019229;0.6611698501;0.7499853832;0.032620236;-0.043821891;0.0747311292;0.5399434693;-0.554936219;8.5716062307
1441927317321360000;-0.0026756464;0.0176904788;0.6607699201;0.7503752398;-0.0617486767;-0.0371623654;-0.1777306479;0.3526423074;-0.2917399205;8.6293166637
1441927317341370000;-0.0032446957;0.0169091792;0.6599644188;0.751099539;-0.0702450178;-0.0450128524;-0.1072929505;0.2158183523;0.1699331936;8.7573891044
1441927317361350000;-0.0041350061;0.0161625185;0.6600422008;0.751043253;-0.0190008386;0.0211855316;0.0199343973;0.2153828137;0.2542821232;8.6360060692
1441927317381320000;-0.0047124368;0.0153815742;0.659522757;0.7515124304;-0.1212310284;-0.00476794;-0.1684664094;-0.2341761213;0.0174324594;8.7069007993
1441927317401090000;-0.0048349853;0.0149065195;0.6588375252;0.7521220207;0.000415216;-0.0875524771;-0.0376987469;-0.0400084544;-0.0436399536;8.7769199252
1441927317421340000;-0.004036731;0.0145584748;0.6595581429;0.7515017044;0.0987269595;-0.0877981121;0.1030834;0.3026403051;-0.1597757801;8.7219583869
1441927317441340000;-0.0024945361;0.0139386753;0.6595939996;0.7514886867;0.1566815555;-0.1958847678;0.0049979091;0.4214211158;0.021602746;9.08536098
1441927317461370000;0.000602006;0.0122537065;0.6586823552;0.7523211012;0.0683038022;-0.1989889483;-0.1022727504;0.5038935788;-0.1963567503;9.0835198164
1441927317481350000;0.0025254674;0.0102532075;0.658948697;0.7521137603;-0.0010245306;-0.2538965885;0.0720370089;0.6562309951;-0.3257661082;9.0499179959
1441927317501340000;0.0035836918;0.0077474175;0.6590658008;0.7520368375;-0.0864865885;-0.2015761927;-0.0365653929;0.5064759977;0.2382881094;9.0854982495
1441927317521330000;0.003685537;0.0063930999;0.657752966;0.7531975709;-0.0943891778;0.0089619687;-0.1654161246;0.3550737664;0.6089003265;8.7624663234
1441927317541360000;0.0018660602;0.0056802811;0.6572733482;0.7536285544;-0.2084730308;0.1487316868;0.0348733077;0.5290280983;0.4344634704;8.6093384028
1441927317561160000;0.0002322614;0.0060762387;0.6576719316;0.7532799319;-0.1402626515;0.1883933623;-0.0221727779;0.8287351623;0.5693115115;8.7128869176
1441927317581310000;-0.0012367544;0.0065610798;0.6568268619;0.7540118674;0.0024327604;0.1978626476;-0.151593503;0.9015280813;0.619801642;9.0182303548
1441927317601110000;-0.003077201;0.0070827431;0.6557109768;0.7549725031;-0.1380924998;0.1742979165;-0.0733403599;0.5950307041;0.4096191518;8.988447547
1441927317621350000;-0.0046016462;0.007480842;0.6556889778;0.7549800171;-0.099540963;0.1368527234;-0.0144293905;0.499571196;0.2486178946;8.5838582635
1441927317641380000;-0.0059572027;0.0085438233;0.6546643404;0.7558479452;0.0336708531;0.1842705559;-0.2346668844;0.2092324466;0.1510095073;8.6611053586
1441927317661290000;-0.0072997822;0.0105842114;0.6521640845;0.7579687952;0.046354245;0.2427826181;-0.3621132397;-0.0480349414;0.0296297099;8.6581461787
1441927317681320000;-0.008438247;0.0117179704;0.6499182828;0.7598669034;-0.0258970172;0.1425036183;-0.2639325944;-0.1024312196;-0.1717321724;8.7659628987
1441927317701360000;-0.009475251;0.0118742402;0.6480268197;0.7614659959;-0.0571041779;0.0255998438;-0.2517457031;-0.01686697;-0.2118294504;8.9827073455
1441927317721280000;-0.0101014872;0.0113770625;0.6456676855;0.763466936;-0.0405617116;0.0199890753;-0.311048025;0.3115074947;-0.2508964952;8.9370877266
1441927317741370000;-0.010787224;0.0101387479;0.6441663641;0.7647421375;-0.0925691069;-0.0041433171;-0.1319655149;0.4035367988;-0.5950998135;8.8953724027
1441927317761300000;-0.0111859173;0.0094030916;0.6442964772;0.7646361923;-0.0701255167;-0.0282427649;0.1158438031;0.1325713024;-0.0039230939;8.8978368282
